Date;house_price;FTEE;CtE;Yearwage;population;EHW;SandP500;SandP500wu;Wiwu;u;ln_stock;u_transformed
1947Q4;11.29388324;47276.5;134.3;2.84069562485398;145.068758021874;576.75648194624;15.25;5368.40338210606;69.6151912316647;2.73333333333333;8.58828582152607;1.03323570416961
1948Q1;11.3520048225;48013.03125;137.9;2.872117416306;145.6468825375;575.667312053804;14.41;5017.20435181008;67.7102092909025;3.73333333333333;8.52062815552838;1.35534955727047
1948Q2;11.410126405;48116.71875;139.6;2.90127514230147;146.2781319625;575.282210102762;16.1233333333333;5557.32653489158;70.4910017718659;3.66666666666666;8.62287243255618;1.33663877067403
1948Q3;11.4682479875;48080.84375;144.5;3.00536652579064;146.9156308125;560.618770768567;16.04;5337.11940369079;68.2857580257595;3.76666666666666;8.58244134889439;1.3645848250375
1948Q4;11.52636957;47905.40625;145.9;3.04562322776707;147.5593790875;558.448570189436;15.5566666666666;5107.87628779418;66.9367883212259;3.83333333333333;8.53853899755494;1.38282213540914
1949Q1;11.52894423;46769.9375;144.1;3.08103886292065;148.146872959375;554.351019960347;15.0133333333333;4872.81530720502;65.4182183405992;4.66666666666666;8.49142714087447;1.5882357047835
1949Q2;11.53151889;46643.5625;141.9;3.04221882796556;148.828121615625;564.132428606883;14.5466666666666;4781.59773812013;65.6510828265023;5.86666666666666;8.47253002447165;1.82974458241311
1949Q3;11.53409355;46705.8125;141;3.01890244593872;149.540621228125;571.338605886611;15.18;5028.31750009723;67.4550322061076;6.7;8.5228407141161;1.97145760453171
1949Q4;11.53666821;46956.6875;140.5;2.99211072210451;150.284371796875;579.450794303952;16.18;5407.55389847998;70.0135727002716;6.96666666666666;8.59555212513399;2.01334920441658
1950Q1;11.6416632125;47515.875;144.6;3.04313146877814;151.215628103125;578.483523602106;17.1466666666666;5634.54679582122;71.1240020947026;6.4;8.63667199658841;1.92243779287017
1950Q2;11.746658215;48096.125;150.6;3.13112176327638;151.959378671875;570.087980850177;18.34;5857.32570834587;71.6754546988663;5.56666666666666;8.67544841464192;1.77407249857433
1950Q3;11.8516532175;48817.125;159;3.2569167189733;152.671878284375;555.560462123568;18.2966666666666;5617.78769474781;69.3795174242226;4.63333333333333;8.63369321676639;1.58071762606867
1950Q4;11.95664822;49678.875;166.9;3.35943677805617;153.353126940625;545.802619130402;19.8166666666666;5898.80625112787;70.135321868993;4.23333333333333;8.68250527910496;1.48624521346739
1951Q1;12.1374222225;51482.3125;175;3.39913828581263;153.92499484375;549.625374411058;21.6133333333333;6358.47427083015;72.8019807782363;3.5;8.75754373303131;1.28839014613852
1951Q2;12.318196225;52305.1875;180.6;3.4527761995238;154.57499350625;551.464963686524;21.8;6313.75992542077;72.7024684867237;3.1;8.75048664581362;1.16289277858247
1951Q3;12.4989702275;52948.4375;183.7;3.4693980023897;155.22499313125;559.218794262007;22.7666666666666;6562.13748061913;74.5546337243626;3.16666666666666;8.78907166432552;1.18485840830262
1951Q4;12.67974423;53412.0625;186.5;3.49170701483348;155.87499371875;566.042638689393;23.16;6632.85891445405;75.4157491324042;3.36666666666666;8.7997911990527;1.24816957390769
1952Q1;12.8194332325;53277.78125;191.5;3.59436420284686;156.509374128125;558.196487241542;23.9166666666666;6653.93524888874;74.9580693217849;3.06666666666666;8.80296372537519;1.15173792438372
1952Q2;12.959122235;53549.46875;192.8;3.60039930448758;157.165625096875;565.695183929178;23.95;6652.03994738818;75.4903695244981;2.96666666666666;8.80267884561472;1.11755461197461
1952Q3;13.0988112375;53808.84375;196.3;3.64806860030279;157.828125484375;566.700095364627;25.0133333333333;6856.59620854092;76.6267171792753;3.23333333333333;8.83296641806916;1.20638120046684
1952Q4;13.23850024;54055.90625;204.1;3.7756742782156;158.496875290625;555.73144475954;25.11;6650.46774423219;74.7618157261221;2.83333333333333;8.80244246865486;1.07019634369381
1953Q1;14.66095427;54692.53125;208;3.80305924566476;159.17187209375;613.614300249707;26.01;6839.23081914901;79.9283141676286;2.7;8.83043055095246;1.02062296980642
1953Q2;14.70636179;54754.21875;211.3;3.85906440814316;159.85312170625;609.178182181251;24.5;6348.68906263954;77.05676569743;2.56666666666666;8.75600362374524;0.968609842730527
1953Q3;14.76312119;54642.84375;211.5;3.87058971234487;160.54062170625;612.330634427145;23.9833333333333;6196.29956046253;76.4922625834877;2.73333333333333;8.73170754776356;1.03323570416961
1953Q4;14.76879713;54358.40625;210;3.86327961006458;161.23437209375;616.377268068288;24.4333333333333;6324.50554955427;77.4515053390194;3.7;8.75218713655646;1.34603468683419
1954Q1;14.77447308;52993.8749999999;208.1;3.92691384420914;161.934375290625;609.255808345801;26.0166666666666;6625.21962508353;78.5003369938358;5.26666666666666;8.79863880126095;1.71550191035801
1954Q2;14.76879713;52726.125;207.7;3.93922726228362;162.640625484375;609.7658862877;28.44;7219.69008295119;81.6284620099469;5.8;8.88456730616657;1.81760792195815
1954Q3;14.86528812;52648.125;208.3;3.95645497599364;163.353125096875;613.754303941649;30.77;7777.16420045253;84.8156900173344;5.96666666666666;8.95894705207017;1.84770928082685
1954Q4;14.88799188;52759.875;212.6;4.0295471452284;164.071874128125;606.19733228545;33.53;8321.03429778819;87.0974454727366;5.33333333333333;9.02654184072683;1.72878467006667
1955Q1;14.87096406;53518.71875;217.1;4.05647899578248;164.79687015625;604.141753437417;36.2966666666666;8947.82561536846;90.2081419734413;4.73333333333333;9.09916583374873;1.60311988509954
1955Q2;14.76879713;53827.03125;223.6;4.15401116793923;165.52811899375;588.503764168252;38.38;9239.26259424093;90.5929876394174;4.4;9.13121735563299;1.52660190685495
1955Q3;14.93339941;54142.15625;228.6;4.22218882592084;166.265618218749;588.062492555538;43.1533333333333;10220.6071572182;95.6640754293001;4.09999999999999;9.23216127072283;1.45285117780896
1955Q4;14.93339941;54464.09375;233.6;4.28903442242828;167.009367831249;581.486961725906;44.1433333333333;10292.137806705;95.5606239276491;4.23333333333333;9.2391355630035;1.48624521346739
1956Q1;14.81420466;54949.5624999999;238;4.33121814471439;167.7749938;573.846204910403;45.3566666666666;10472.0346912145;95.9436610093373;4.03333333333333;9.25646362034346;1.43576244097266
1956Q2;14.75744525;55222.4374999999;242.6;4.39312530648725;168.5249938;566.111411752263;46.9533333333333;10687.9112380423;96.5069935075088;4.2;9.27686859091806;1.4779920263006
1956Q3;15.04691822;55439.4374999999;245.7;4.43184649973069;169.2749938;574.719135365899;48.0366666666666;10838.9734774401;97.9148555696429;4.13333333333333;9.2909035728564;1.46129603275219
1956Q4;15.03556634;55600.5624999999;251.6;4.52511299030183;170.0249938;564.941047707954;46.1466666666666;10197.9037353471;93.8743371730899;4.13333333333333;9.22993746200858;1.46129603275219
1957Q1;15.17746485;55913.9375;255.3;4.56593879483523;170.7906173625;567.718646308023;44.31;9704.4664834582;91.5092838420527;3.93333333333333;9.18034152072347;1.40961503389429
1957Q2;15.34206712;55880.0625;257;4.59914248889033;171.5343679375;572.213579518574;46.46;10101.8831471798;93.9008341645281;4.09999999999999;9.2204771356655;1.45285117780896
1957Q3;15.34206712;55707.0624999999;259.7;4.66189607147106;172.2718690875;566.938116575018;46.11;9890.82538372633;92.4219178237507;4.23333333333333;9.19936287752742;1.48624521346739
1957Q4;15.45558593;55394.9374999999;258.1;4.65930323769671;173.0031208125;573.876492571359;40.64;8722.33420465032;86.8474082770909;4.93333333333333;9.07364216510158;1.64660667821802
1958Q1;15.5066694;54055.25;255.2;4.72113746455402;173.6968759875;570.510825404529;41.4966666666666;8789.54848873195;86.9535848181536;6.3;9.08131862289029;1.9056216301412
1958Q2;15.62586415;53820.25;254.8;4.73428844009271;174.4281277125;575.712752204215;43.5966666666666;9208.7052190282;89.5092991233114;7.36666666666666;9.12790453511328;2.07348645776334
1958Q3;15.55207692;53801.5;260.9;4.84929403180947;175.1656288625;561.770293972722;47.5466666666666;9804.86362649472;91.6012831120003;7.33333333333333;9.19063382996613;2.06859152565577
1958Q4;15.52369722;53999;267.2;4.94818157376471;175.9093794375;551.87221888226;52.3133333333333;10572.2339719098;94.8759780791183;6.36666666666666;9.26598640676095;1.91685978693048
1959Q1;15.50099346;55054.6249999999;274.5;4.98589408981061;176.690628953125;549.325804862757;55.5166666666666;11134.7464800993;97.6169373880937;5.83333333333333;9.31782581159207;1.82369251633106
1959Q2;15.54072504;55427.8749999999;281.6;5.08045821228417;177.434378571875;542.757911749268;57.5066666666666;11319.1889911858;98.1011797736384;5.09999999999999;9.33425470530245;1.68158702010249
1959Q3;15.51234534;55760.6249999999;282.3;5.06270955052103;178.171877809374;545.925787540162;58.73;11600.5074780472;99.793073324999;5.26666666666666;9.35880412424505;1.71550191035801
1959Q4;15.60316039;56052.8749999999;285.5;5.09337362727872;178.903126665624;548.056039848706;57.7633333333333;11340.8788673913;98.5970217914961;5.59999999999999;9.33616907581228;1.78039571057774
1960Q1;15.61451227;56376.65625;294.1;5.21667218455698;179.596873234375;537.568296714802;56.2766666666666;10787.8480141542;94.9629975260822;5.13333333333333;9.28617559574308;1.68845300975192
1960Q2;15.58045662;56559.09375;296.9;5.24937353607967;180.328122090625;535.22472049061;56.07;10681.2745586922;94.2393749966706;5.23333333333333;9.27624744609517;1.7088008796854
1960Q3;15.61451227;56672.2187499999;297.6;5.25125075156578;181.065621328125;538.395803144645;55.72;10610.8054320936;94.1022048142448;5.53333333333333;9.26962814127099;1.76771355409401
1960Q4;15.69965137;56716.03125;297.1;5.23838437018859;181.809370946875;544.890091668127;55.3333333333333;10563.0533048;94.3234308125656;6.26666666666666;9.26511765417983;1.89996089588748
1961Q1;15.67127167;56258.34375;298;5.29700779285218;182.606246415625;540.243135016676;62.0033333333333;11705.3505975583;99.9274017690089;6.8;9.36780133227937;1.98734507647861
1961Q2;15.64289197;56336.4062499999;302.2;5.36419259638785;183.343746609375;534.661343725202;65.9833333333333;12300.701764095;102.619664324626;7;9.41741159372445;2.01848084189015
1961Q3;15.71100325;56518.0312499999;307.2;5.43540894548862;184.068746996875;532.049145021849;66.83;12295.3030158786;102.402728867649;6.76666666666666;9.41697259980237;1.98207347182792
1961Q4;15.78479048;56803.2187499999;313.8;5.52429060949459;184.781247578125;527.983316562081;70.2733333333333;12720.7886588288;104.321294813348;6.2;9.45099283645235;1.88855462202696
1962Q1;15.830198;57557.4375;320.4;5.56657365907542;185.46562480625;527.426338478434;69.86;12549.9102820825;103.39245773882;5.63333333333333;9.43746879569633;1.78668361579926
1962Q2;15.88128147;57903.5625;326.4;5.63694040156973;186.15937519375;524.477682060997;62.2233333333333;11038.4940944215;95.3199057040018;5.53333333333333;9.30914390603634;1.76771355409401
1962Q3;15.91533711;58207.0625;329.2;5.65566180764663;186.84687519375;525.797175962334;57.83;10225.1517093565;91.1859247107304;5.56666666666666;9.23260581790181;1.77407249857433
1962Q4;15.88128147;58467.9375;332.6;5.68857712161315;187.52812480625;523.538113296212;59.6166666666666;10480.066524924;92.348151520921;5.53333333333333;9.25723030565298;1.76771355409401
1963Q1;15.93236493;58512.75;337.5;5.76796095286571;188.1874980625;519.81487373034;65.55;11364.5013438298;96.6780223586183;5.76666666666666;9.33824985884624;1.81149042279228
1963Q2;16.03453186;58757.75;342.4;5.8272973031604;188.8624972875;519.678604397478;69.67;11955.7998117266;99.7429221189159;5.73333333333333;9.38897177951378;1.80533963578508
1963Q3;16.05723562;59029.5;347.4;5.88516921994589;189.5374965125;517.138611751613;70.9666666666666;12058.5600879832;100.093634087154;5.5;9.39753006746332;1.76131844372682
1963Q4;16.14805067;59328;353.6;5.96006048648918;190.2124957375;515.357356892469;73.2733333333333;12294.0586759876;101.189442018461;5.56666666666666;9.41687139018923;1.77407249857433
