,GLE.PA prices,BNP.PA prices,ACA.PA prices,CC.PA prices,KN.PA prices,VEURX prices
2014-07-17,37.73,48.610001000000004,10.17,150.800003,,31.52
2014-07-18,38.009997999999996,48.924999,10.275,149.0,,31.690001000000002
2014-07-21,37.494999,48.650002,10.085,149.649994,,31.5
2014-07-22,37.849998,48.755001,10.2,149.899994,,31.719998999999998
2014-07-23,38.025002,49.005001,10.295,150.0,,31.75
2014-07-24,39.099998,49.799999,10.715,150.0,,31.9
2014-07-25,38.645,49.580002,10.68,150.0,,31.639999
2014-07-28,38.535,49.645,10.74,150.199997,,31.58
2014-07-29,39.060001,50.040001000000004,10.685,150.5,,31.5
2014-07-30,38.535,49.880001,10.57,149.5,,31.41
2014-07-31,37.555,49.5,10.12,150.5,,30.870001000000002
2014-08-01,36.84,49.759997999999996,10.085,150.899994,,30.629998999999998
2014-08-04,36.955002,50.189999,10.285,149.899994,,30.709999
2014-08-05,36.455002,49.470001,10.51,149.600006,,30.459999
2014-08-06,35.779999,48.924999,10.58,149.5,,30.33
2014-08-07,35.41,48.169998,10.36,149.600006,,30.040001
2014-08-08,35.59,47.970001,10.435,148.800003,,30.18
2014-08-11,35.674999,48.025002,10.45,148.899994,,30.33
2014-08-12,35.575001,47.900002,10.43,148.949997,,30.299999
2014-08-13,36.16,48.735001000000004,10.565,149.25,,30.42
2014-08-14,35.915001000000004,48.560001,10.605,149.100006,,30.57
2014-08-15,35.785,48.325001,10.47,149.25,,30.549999
2014-08-18,36.255001,48.665001000000004,10.655,149.800003,,30.77
2014-08-19,36.665001000000004,48.810001,10.715,149.800003,,30.84
2014-08-20,36.525002,48.57,10.69,149.75,,30.690001000000002
2014-08-21,37.509997999999996,49.389998999999996,10.81,149.5,,30.92
2014-08-22,37.540001000000004,49.07,10.805,149.600006,,30.74
2014-08-25,38.650002,50.23,10.99,151.949997,,31.0
2014-08-26,39.314999,51.299999,11.145,151.399994,,31.120001000000002
2014-08-27,39.369999,51.759997999999996,11.365,153.0,,31.24
2014-08-28,38.544998,51.470001,11.19,154.699997,,31.030001000000002
2014-08-29,38.555,51.380001,11.285,154.800003,,31.059998999999998
2014-09-01,38.314999,51.380001,11.205,156.0,,
2014-09-02,38.375,51.669998,11.295,156.0,,31.02
2014-09-03,39.365002000000004,52.779999,11.48,156.0,,31.290001
2014-09-04,41.0,54.299999,11.75,158.0,,31.09
2014-09-05,41.41,54.07,11.96,158.0,,31.15
2014-09-08,41.494999,54.0,11.93,158.0,,30.76
2014-09-09,41.049999,53.330002,11.935,157.300003,,30.75
2014-09-10,41.299999,53.849998,11.995,157.300003,,30.84
2014-09-11,41.575001,53.709998999999996,11.905,158.0,,30.74
2014-09-12,41.654999,53.970001,11.945,158.0,,30.73
2014-09-15,41.294998,53.540001000000004,11.835,158.5,,30.74
2014-09-16,40.799999,53.369999,11.81,158.0,,30.77
2014-09-17,40.965,53.82,11.975,158.0,,30.66
2014-09-18,41.540001000000004,54.299999,12.125,158.649994,,31.01
2014-09-19,41.389998999999996,54.0,12.005,158.649994,,30.83
2014-09-22,40.855,53.650002,11.94,161.0,,30.719998999999998
2014-09-23,40.189999,52.709998999999996,11.765,159.449997,,30.18
2014-09-24,40.93,53.25,11.875,159.149994,,30.309998999999998
2014-09-25,40.485001000000004,52.66,11.76,160.0,,29.84
2014-09-26,40.674999,52.830002,11.895,159.0,,29.950001
2014-09-29,40.0,52.080002,11.76,163.0,,29.74
2014-09-30,40.419998,52.52,11.945,163.0,,29.690001000000002
2014-10-01,40.665001000000004,52.349998,11.79,164.0,,29.35
2014-10-02,38.610001000000004,50.529999,11.395,164.0,,28.98
2014-10-03,39.549999,50.939999,11.705,164.0,,28.879998999999998
2014-10-06,39.974998,51.16,11.59,164.0,,29.15
2014-10-07,38.919998,50.099998,11.4,162.699997,,28.629998999999998
2014-10-08,38.494999,49.41,11.25,162.0,,29.01
2014-10-09,37.654999,48.849998,10.985,161.899994,,28.27
2014-10-10,36.790001000000004,48.514998999999996,11.08,158.149994,,27.790001
2014-10-13,37.014998999999996,48.514998999999996,11.095,157.800003,,27.83
2014-10-14,37.060001,48.695,11.095,157.149994,,27.85
2014-10-15,35.145,46.455002,10.49,155.0,,27.51
2014-10-16,34.384997999999996,45.450001,10.375,149.5,,27.299999
2014-10-17,36.195,47.0,10.9,150.0,,27.889999
2014-10-20,36.169998,47.064999,10.87,152.5,,27.969998999999998
2014-10-21,37.505001,48.290001000000004,11.295,152.0,,28.379998999999998
2014-10-22,37.759997999999996,48.474998,11.4,151.5,,28.18
2014-10-23,38.605,49.205002,11.595,154.199997,,28.5
2014-10-24,38.834998999999996,49.505001,11.72,154.100006,,28.559998999999998
2014-10-27,37.764998999999996,48.884997999999996,11.605,154.149994,,28.42
2014-10-28,38.43,49.525002,11.725,154.800003,,28.84
2014-10-29,37.285,48.470001,11.405,154.100006,,28.59
2014-10-30,37.169998,48.465,11.595,153.399994,,28.709999
2014-10-31,38.415001000000004,50.139998999999996,11.795,153.399994,,29.049999
2014-11-03,38.505001,49.365002000000004,11.74,153.0,,28.68
2014-11-04,37.654999,48.735001000000004,11.505,153.0,,28.610001
2014-11-05,38.005001,49.665001000000004,11.665,153.0,,28.85
2014-11-06,37.07,49.619999,10.99,155.75,,28.73
2014-11-07,36.18,48.669998,10.67,155.100006,,28.700001
2014-11-10,36.115002000000004,48.16,10.505,155.0,,28.85
2014-11-11,36.32,48.07,10.45,155.0,,29.040001
2014-11-12,35.174999,46.904999,10.04,155.0,,28.709999
2014-11-13,35.529999,47.044998,10.275,154.949997,,28.799999
2014-11-14,35.895,47.549999,10.345,157.0,,28.879998999999998
2014-11-17,36.41,47.849998,10.4,154.949997,,28.91
2014-11-18,36.98,48.365002000000004,10.495,156.149994,,29.280001000000002
2014-11-19,36.990002000000004,48.639998999999996,10.565,156.0,,29.299999
2014-11-20,36.445,47.82,10.375,155.0,,29.190001000000002
2014-11-21,38.005001,49.669998,10.68,156.399994,,29.440001000000002
2014-11-24,38.799999,50.200001,10.855,156.399994,,29.639999
2014-11-25,39.494999,51.119999,11.125,156.0,,29.76
2014-11-26,39.305,50.68,11.02,156.0,,29.870001000000002
2014-11-27,39.68,51.279999,11.235,155.5,,
2014-11-28,39.889998999999996,51.560001,11.305,156.0,,29.67
2014-12-01,39.195,50.689999,11.09,156.199997,,29.67
2014-12-02,39.005001,51.029999,11.065,158.0,,29.629998999999998
2014-12-03,39.115002000000004,51.060001,11.35,157.0,,29.6
2014-12-04,38.014998999999996,49.865002000000004,11.08,157.100006,,29.49
2014-12-05,39.279999,51.919998,11.415,157.100006,,29.639999
2014-12-08,38.645,51.75,11.265,156.800003,,29.389999
2014-12-09,37.23,49.98,10.8,156.100006,,29.129998999999998
2014-12-10,36.790001000000004,49.455002,10.795,156.0,,28.85
2014-12-11,36.514998999999996,49.450001,10.715,156.5,,28.76
2014-12-12,35.349998,48.195,10.445,156.5,,28.17
2014-12-15,34.365002000000004,46.450001,10.175,155.800003,,27.610001
2014-12-16,34.185001,47.744999,10.51,154.100006,,27.98
2014-12-17,33.884997999999996,47.48,10.345,154.5,,28.17
2014-12-18,35.220001,49.240002000000004,10.6,154.149994,,28.790001
2014-12-19,34.459998999999996,48.445,10.595,156.0,,28.559998999999998
2014-12-22,34.805,48.705002,10.665,155.149994,,28.700001
2014-12-23,35.474998,49.599998,10.86,155.0,,28.639999
2014-12-24,35.455002,49.584998999999996,10.815,155.0,,28.68
2014-12-26,,,,,,28.719998999999998
2014-12-29,35.259997999999996,50.099998,10.8,155.0,,28.620001000000002
2014-12-30,34.814999,48.830002,10.74,155.0,,28.34
2014-12-31,34.990002000000004,49.259997999999996,10.76,155.0,,28.190001000000002
2015-01-02,35.360001000000004,49.43,10.9,155.949997,,28.049999
2015-01-05,33.779999,47.029999,10.4,155.0,,27.23
2015-01-06,33.18,45.799999,10.2,155.0,,26.969998999999998
2015-01-07,32.825001,45.035,10.055,155.0,,27.07
2015-01-08,33.779999,46.494999,10.3,155.199997,,27.58
2015-01-09,33.400002,44.935001,10.065,157.0,,27.389999
2015-01-12,33.445,45.294998,9.995,156.949997,,27.440001000000002
2015-01-13,33.865002000000004,46.345001,10.36,157.0,,27.57
2015-01-14,33.485001000000004,44.935001,10.305,157.5,,27.469998999999998
2015-01-15,33.985001000000004,46.084998999999996,10.525,157.5,,27.76
2015-01-16,34.110001000000004,45.990002000000004,10.73,157.550003,,27.959999
2015-01-19,34.865002000000004,46.615002000000004,10.72,157.550003,,
2015-01-20,36.349998,47.740002000000004,10.88,157.550003,,28.219998999999998
2015-01-21,36.709998999999996,48.27,11.05,157.550003,,28.43
2015-01-22,38.075001,49.400002,11.43,158.600006,,28.5
2015-01-23,37.810001,49.0,11.25,163.0,,28.4
2015-01-26,38.099998,49.330002,11.15,164.899994,,28.77
2015-01-27,37.224998,48.845001,10.985,163.0,,28.76
2015-01-28,36.200001,47.5,10.785,163.0,,28.33
2015-01-29,36.259997999999996,47.650002,10.76,162.899994,,28.709999
2015-01-30,35.834998999999996,46.775002,10.565,162.5,,28.299999
2015-02-02,36.0,47.195,10.65,162.0,,28.58
2015-02-03,37.654999,48.404999,10.995,164.0,,29.209999
2015-02-04,37.16,48.805,10.83,164.0,,28.93
2015-02-05,36.82,47.005001,10.86,164.899994,,29.24
2015-02-06,37.220001,47.169998,10.975,167.0,,28.84
2015-02-09,36.435001,45.700001,10.845,164.5,,28.68
2015-02-10,36.549999,46.169998,11.0,166.0,,28.959999
2015-02-11,36.310001,46.064999,10.835,166.0,,28.790001
2015-02-12,36.904999,47.25,11.335,166.5,,29.370001000000002
2015-02-13,38.400002,48.41,11.965,167.0,,29.49
2015-02-16,38.619999,49.174999,11.915,167.0,,
2015-02-17,38.5,49.52,11.975,167.0,,29.530001000000002
2015-02-18,40.044998,50.91,12.885,168.050003,,29.629998999999998
2015-02-19,40.18,51.43,12.78,172.0,,29.66
2015-02-20,40.455002,51.290001000000004,12.895,172.0,,29.969998999999998
2015-02-23,40.450001,51.759997999999996,12.77,172.0,,29.889999
2015-02-24,40.810001,51.98,12.81,178.0,,30.049999
2015-02-25,40.195,51.0,12.54,175.550003,,30.1
2015-02-26,40.970001,51.610001000000004,12.61,177.199997,,29.969998999999998
2015-02-27,41.314999,52.09,12.57,188.0,,30.02
2015-03-02,41.485001000000004,52.540001000000004,12.745,187.0,,30.030001000000002
2015-03-03,40.549999,50.91,12.585,187.0,,29.76
2015-03-04,41.005001,51.919998,12.785,186.0,,29.66
2015-03-05,41.34,52.139998999999996,12.805,186.949997,,29.76
2015-03-06,41.805,52.080002,13.05,186.199997,,29.25
2015-03-09,41.575001,51.959998999999996,12.95,186.199997,,29.290001
2015-03-10,40.950001,51.040001000000004,12.72,185.899994,,28.6
2015-03-11,42.150002,52.009997999999996,13.09,187.0,,28.65
2015-03-12,42.18,51.599998,13.06,186.0,,28.85
2015-03-13,42.290001000000004,51.68,13.1,187.0,,28.66
2015-03-16,42.790001000000004,52.439999,13.285,186.949997,,29.08
2015-03-17,42.445,52.279999,13.23,187.0,,28.93
2015-03-18,42.009997999999996,52.25,13.075,187.0,,29.75
2015-03-19,42.57,52.959998999999996,13.23,185.5,,29.23
2015-03-20,43.154999,53.98,13.415,187.399994,,29.969998999999998
2015-03-23,43.735001000000004,54.540001000000004,13.515,187.0,,30.110001
2015-03-24,44.830002,55.799999,13.74,186.949997,,29.92
2015-03-25,44.834998999999996,54.849998,13.67,186.600006,,29.73
2015-03-26,44.290001000000004,55.119999,13.46,186.600006,,29.43
2015-03-27,44.654999,56.189999,13.61,185.600006,,29.49
2015-03-30,45.630001,57.259997999999996,13.895,187.350006,,29.6
2015-03-31,44.970001,56.57,13.675,188.0,,29.129998999999998
2015-04-01,45.654999,57.029999,14.1,188.100006,,29.360001
2015-04-02,45.919998,57.240002000000004,14.105,190.0,,29.610001
2015-04-06,,,,,,29.85
2015-04-07,46.445,57.18,14.125,191.899994,,29.889999
2015-04-08,46.490002000000004,57.669998,14.135,190.649994,,29.889999
2015-04-09,46.564999,57.93,14.25,191.899994,,29.91
2015-04-10,46.185001,57.25,14.185,191.5,,29.99
2015-04-13,46.625,57.619999,14.15,191.0,,29.85
2015-04-14,45.73,56.799999,13.98,190.300003,,30.09
2015-04-15,46.044998,57.139998999999996,14.215,191.25,,30.280001000000002
2015-04-16,45.599998,56.330002,13.79,191.100006,,30.26
2015-04-17,44.830002,55.110001000000004,13.4,190.0,,29.860001
2015-04-20,45.93,56.07,13.565,190.0,,29.92
2015-04-21,45.240002000000004,55.59,13.425,190.0,,30.139999
2015-04-22,45.75,58.009997999999996,13.69,190.399994,,30.110001
2015-04-23,45.105,58.009997999999996,13.695,190.399994,,30.280001000000002
2015-04-24,45.834998999999996,58.990002000000004,14.115,190.300003,,30.440001000000002
2015-04-27,46.755001,59.169998,14.34,189.5,,30.719998999999998
2015-04-28,46.215,58.610001000000004,14.225,190.0,,30.66
2015-04-29,45.209998999999996,57.349998,14.01,189.5,,30.43
2015-04-30,44.705002,56.439999,13.905,190.300003,,30.360001
2015-05-01,,,,,,30.5
2015-05-04,45.325001,56.75,13.965,190.449997,,30.469998999999998
2015-05-05,44.764998999999996,55.040001000000004,13.545,190.0,,30.040001
2015-05-06,43.75,56.029999,13.62,190.5,,30.290001
2015-05-07,43.299999,56.349998,13.685,189.199997,,30.18
2015-05-08,44.075001,57.41,13.925,189.949997,,30.91
2015-05-11,44.145,56.860001000000004,13.905,189.800003,,30.799999
2015-05-12,43.805,56.110001000000004,13.795,190.399994,,30.68
2015-05-13,44.134997999999996,55.990002000000004,14.06,190.0,,30.92
2015-05-14,44.93,56.900002,14.31,190.300003,,31.33
2015-05-15,44.650002,56.740002000000004,14.225,190.199997,,31.32
2015-05-18,44.025002,56.650002,13.79,190.199997,,31.139999
2015-05-19,44.650002,57.41,13.92,190.0,,31.08
2015-05-20,45.029999,56.849998,14.115,190.0,,31.17
2015-05-21,44.974998,56.470001,14.065,190.0,,31.33
2015-05-22,44.75,57.009997999999996,14.16,191.0,,31.01
2015-05-25,44.535,56.23,14.005,191.0,,
2015-05-26,43.290001000000004,55.57,13.925,191.0,,30.33
2015-05-27,44.195,56.470001,14.33,191.5,,30.77
2015-05-28,43.544998,56.150002,13.935,191.5,,30.790001
2015-05-29,42.525002,54.93,13.595,184.0,,30.41
2015-06-01,42.205002,54.849998,13.51,191.25,,30.219998999999998
2015-06-02,42.755001,55.529999,13.83,191.199997,,30.5
2015-06-03,43.310001,56.77,13.855,190.899994,,30.780001000000002
2015-06-04,43.02,56.34,13.655,190.800003,,30.43
2015-06-05,42.299999,55.299999,13.395,190.75,,29.940001000000002
2015-06-08,42.014998999999996,54.630001,13.15,190.0,,30.0
2015-06-09,42.195,54.389998999999996,13.23,190.5,,29.85
2015-06-10,42.985001000000004,55.560001,13.485,189.949997,,30.530001000000002
2015-06-11,43.424999,56.02,13.465,190.449997,,30.59
2015-06-12,42.895,55.299999,13.395,189.5,,30.309998999999998
2015-06-15,41.91,53.959998999999996,13.045,189.0,,29.940001000000002
2015-06-16,41.924999,53.669998,13.065,188.5,,30.0
2015-06-17,41.645,53.139998999999996,12.975,185.100006,,30.02
2015-06-18,42.055,53.080002,13.065,180.0,,30.27
2015-06-19,42.404999,53.610001000000004,13.175,180.0,,30.200001
2015-06-22,43.75,56.32,13.855,182.5,,30.92
2015-06-23,44.334998999999996,57.360001000000004,14.07,183.800003,,30.860001
2015-06-24,44.029999,56.860001000000004,14.05,188.0,,30.66
2015-06-25,44.134997999999996,57.029999,14.07,185.800003,,30.190001000000002
2015-06-26,44.455002,57.630001,14.135,185.800003,,30.17
2015-06-29,42.09,54.810001,13.425,183.100006,,29.26
2015-06-30,41.869999,54.150002,13.34,183.0,,28.98
2015-07-01,42.970001,55.369999,13.675,183.0,,29.16
2015-07-02,42.314999,54.709998999999996,13.48,187.0,,29.15
2015-07-03,41.98,54.27,13.37,186.0,,
2015-07-06,40.395,51.970001,13.0,185.0,,28.51
2015-07-07,39.275002,50.5,12.65,184.149994,,28.24
2015-07-08,39.5,50.93,12.675,185.0,,28.040001
2015-07-09,40.955002,52.380001,13.2,188.75,,28.51
2015-07-10,42.450001,54.490002000000004,13.61,188.949997,,29.610001
2015-07-13,43.555,55.77,14.02,189.5,,29.700001
2015-07-14,43.779999,56.360001000000004,14.12,189.5,,29.93
2015-07-15,44.195,56.290001000000004,14.195,189.5,,29.83
2015-07-16,44.875,57.549999,14.305,190.0,,30.09
2015-07-17,44.845001,57.310001,14.215,190.699997,,29.99
2015-07-20,45.314999,57.450001,14.39,191.800003,,30.030001000000002
2015-07-21,45.125,57.049999,14.33,192.0,,29.959999
2015-07-22,45.330002,56.849998,14.29,192.199997,,29.719998999999998
2015-07-23,45.650002,57.09,14.385,193.25,,29.709999
2015-07-24,45.264998999999996,57.209998999999996,14.31,195.5,,29.360001
2015-07-27,43.884997999999996,55.709998999999996,14.075,193.050003,,29.129998999999998
2015-07-28,44.474998,56.759997999999996,14.295,194.5,,29.42
2015-07-29,44.119999,56.23,14.19,194.699997,,29.540001
2015-07-30,44.580002,57.66,14.235,194.699997,,29.530001000000002
2015-07-31,44.799999,59.310001,14.345,194.699997,,29.709999
2015-08-03,45.0,59.549999,14.405,194.0,,29.77
2015-08-04,44.645,59.759997999999996,12.94,193.800003,,29.67
2015-08-05,48.169998,60.450001,13.03,193.0,,29.879998999999998
2015-08-06,48.095001,60.68,13.205,193.949997,,29.85
2015-08-07,47.875,60.25,13.045,193.949997,,29.690001000000002
2015-08-10,48.330002,60.450001,13.0,194.0,,30.049999
2015-08-11,47.91,59.639998999999996,12.955,194.0,,29.66
2015-08-12,46.23,57.93,12.635,193.699997,,29.370001000000002
2015-08-13,46.985001000000004,58.689999,12.75,193.75,,29.440001000000002
2015-08-14,46.700001,58.150002,12.615,193.75,,29.370001000000002
2015-08-17,47.299999,59.119999,12.88,193.0,,29.33
2015-08-18,47.215,59.34,12.9,193.0,,29.200001
2015-08-19,46.794998,58.939999,12.74,192.699997,,28.92
2015-08-20,45.474998,57.82,12.25,193.25,,28.4
2015-08-21,43.540001000000004,55.580002,11.94,190.800003,,27.780001000000002
2015-08-24,40.634997999999996,52.849998,11.45,183.0,,27.01
2015-08-25,42.990002000000004,55.490002000000004,11.965,185.0,,27.24
2015-08-26,42.360001000000004,55.07,11.875,184.600006,,27.370001000000002
2015-08-27,43.779999,56.549999,12.185,185.5,,27.84
2015-08-28,43.674999,56.650002,12.21,186.5,,27.799999
2015-08-31,43.455002,56.27,12.085,185.199997,,27.620001000000002
2015-09-01,41.974998,54.610001000000004,11.745,185.649994,,26.950001
2015-09-02,42.095001,54.880001,11.8,185.949997,,27.23
2015-09-03,43.27,56.119999,12.005,185.399994,,27.33
2015-09-04,41.619999,54.490002000000004,11.73,186.0,,26.75
2015-09-07,41.810001,54.5,11.7,186.0,,
2015-09-08,42.669998,55.549999,11.71,186.5,,27.48
2015-09-09,43.200001,56.450001,11.86,186.5,,27.51
2015-09-10,42.720001,55.59,11.68,187.0,,27.620001000000002
2015-09-11,42.360001000000004,55.240002000000004,11.53,186.75,,27.549999
2015-09-14,41.639998999999996,54.57,11.19,186.75,,27.33
2015-09-15,42.029999,55.080002,11.33,186.5,,27.469998999999998
2015-09-16,42.195,55.25,11.36,186.199997,,27.889999
2015-09-17,42.189999,55.650002,11.29,186.5,,28.01
2015-09-18,40.435001,52.98,11.005,186.0,,27.26
2015-09-21,41.025002,53.689999,11.095,186.0,,27.27
2015-09-22,39.380001,51.869999,10.735,185.699997,,26.389999
2015-09-23,38.650002,51.150002,10.455,185.699997,,26.4
2015-09-24,38.650002,50.919998,10.345,184.850006,,26.07
2015-09-25,39.705002,52.549999,10.5,184.850006,,26.370001000000002
2015-09-28,38.095001,50.52,10.14,184.399994,,25.879998999999998
2015-09-29,38.735001000000004,50.900002,10.105,184.0,,25.860001
2015-09-30,39.849998,52.459998999999996,10.255,184.5,,26.379998999999998
2015-10-01,39.634997999999996,51.720001,10.26,183.300003,,26.35
2015-10-02,39.625,51.919998,10.315,182.899994,,26.74
2015-10-05,41.095001,54.009997999999996,10.55,183.0,,27.27
2015-10-06,41.310001,54.080002,10.98,184.0,,27.540001
2015-10-07,41.869999,54.049999,11.205,181.5,,27.629998999999998
2015-10-08,41.325001,53.450001,11.205,179.0,,27.860001
2015-10-09,41.895,53.810001,11.345,179.0,,27.969998999999998
2015-10-12,41.5,53.970001,11.245,177.149994,,27.9
2015-10-13,41.035,53.380001,11.005,177.5,,27.6
2015-10-14,40.860001000000004,53.119999,10.935,177.0,,27.68
2015-10-15,41.255001,53.970001,10.96,182.0,,28.02
2015-10-16,42.055,54.990002000000004,11.095,182.0,,28.02
2015-10-19,41.845001,55.09,11.16,181.0,,27.959999
2015-10-20,41.435001,54.299999,11.05,181.699997,,27.879998999999998
2015-10-21,41.380001,54.400002,11.0,182.850006,,27.809998999999998
2015-10-22,42.415001000000004,55.009997999999996,11.155,179.800003,,27.98
2015-10-23,43.299999,55.91,11.46,179.550003,,28.24
2015-10-26,43.325001,55.849998,11.59,179.399994,,28.15
2015-10-27,43.049999,55.470001,11.495,179.600006,,27.870001000000002
2015-10-28,43.575001,55.810001,11.565,180.0,,28.049999
2015-10-29,41.985001000000004,54.299999,11.385,179.699997,,27.959999
2015-10-30,42.310001,55.259997999999996,11.52,180.0,,27.98
2015-11-02,42.724998,55.349998,11.695,179.600006,,28.23
2015-11-03,42.509997999999996,55.310001,11.74,181.0,,28.17
2015-11-04,42.459998999999996,55.639998999999996,11.77,180.899994,,28.02
2015-11-05,44.145,55.869999,10.795,180.5,,27.940001000000002
2015-11-06,45.404999,57.610001000000004,11.0,180.600006,,27.73
2015-11-09,44.950001,57.049999,11.0,180.949997,,27.48
2015-11-10,44.82,56.849998,10.96,181.0,,27.370001000000002
2015-11-11,44.950001,57.27,11.37,181.5,,27.540001
2015-11-12,44.049999,56.5,11.235,181.0,,27.190001000000002
2015-11-13,43.860001000000004,56.139998999999996,11.19,180.699997,,26.91
2015-11-16,43.41,55.5,10.99,180.399994,,27.110001
2015-11-17,44.23,56.509997999999996,11.21,180.449997,,27.360001
2015-11-18,44.345001,56.189999,11.35,180.25,,27.540001
2015-11-19,44.785,56.470001,11.515,180.25,,27.76
2015-11-20,44.025002,55.439999,11.3,180.0,,27.57
2015-11-23,43.990002000000004,55.360001000000004,11.3,180.800003,,27.379998999999998
2015-11-24,43.494999,54.959998999999996,11.205,180.0,,27.209999
2015-11-25,43.560001,55.07,11.21,180.0,,27.450001
2015-11-26,44.529999,55.889998999999996,11.4,180.0,,
2015-11-27,44.810001,56.02,11.395,180.0,,27.59
2015-11-30,45.18,56.110001000000004,11.42,180.5,,27.620001000000002
2015-12-01,45.305,56.279999,11.415,180.399994,,27.799999
2015-12-02,45.125,55.939999,11.305,180.199997,,27.57
2015-12-03,43.939999,54.330002,11.15,180.100006,,27.52
2015-12-04,43.709998999999996,53.869999,11.095,180.100006,,27.610001
2015-12-07,43.389998999999996,54.02,10.965,182.899994,,27.5
2015-12-08,42.035,52.98,10.66,183.449997,,27.09
2015-12-09,41.799999,52.18,10.575,182.5,,27.110001
2015-12-10,41.689999,52.27,10.44,182.800003,,27.0
2015-12-11,40.685001,51.290001000000004,10.23,181.0,,26.540001
2015-12-14,40.145,50.279999,10.12,181.699997,,26.32
2015-12-15,41.555,52.450001,10.435,181.899994,,26.68
2015-12-16,42.189999,52.48,10.475,181.800003,,26.99
2015-12-17,43.189999,53.279999,10.65,181.0,,26.799999
2015-12-18,42.915001000000004,53.189999,10.57,180.0,,26.48
2015-12-21,42.669998,52.59,10.375,180.0,,26.49
2015-12-22,42.584998999999996,52.700001,10.625,180.800003,,26.639999
2015-12-23,43.349998,53.709998999999996,10.845,179.0,,27.15
2015-12-24,43.264998999999996,53.299999,10.89,179.800003,,27.16
2015-12-28,42.744999,52.360001000000004,10.68,179.350006,,27.08
2015-12-29,43.375,53.099998,10.86,180.5,,27.389999
2015-12-30,42.785,52.59,10.895,180.5,,27.17
2015-12-31,,,,,,26.85
2016-01-04,41.395,51.220001,10.62,178.5,,26.34
2016-01-05,41.73,51.490002000000004,10.665,181.0,,26.190001000000002
2016-01-06,40.924999,50.5,10.41,181.0,,25.83
2016-01-07,39.935001,49.389998999999996,10.155,176.25,,25.450001
2016-01-08,38.904999,48.0,10.015,176.800003,,25.120001000000002
2016-01-11,38.865002000000004,47.900002,10.055,177.149994,,25.120001000000002
2016-01-12,39.244999,48.945,10.17,178.550003,,25.35
2016-01-13,39.564999,48.855,10.175,178.25,,25.09
2016-01-14,38.200001,47.095001,10.045,175.050003,,25.120001000000002
2016-01-15,35.98,45.380001,9.7,175.050003,,24.360001
2016-01-18,34.904999,44.330002,9.059,174.5,,
2016-01-19,35.84,44.18,9.282,174.0,,24.52
2016-01-20,34.259997999999996,42.845001,8.836,169.5,,23.92
2016-01-21,34.25,43.384997999999996,9.043,169.5,,24.16
2016-01-22,35.884997999999996,44.450001,9.28,171.5,,24.790001
2016-01-25,34.91,43.174999,9.041,172.300003,,24.59
2016-01-26,35.75,44.044998,9.263,172.800003,,24.98
2016-01-27,35.365002000000004,44.16,9.186,172.149994,,24.91
2016-01-28,34.189999,42.915001000000004,8.928,172.850006,,24.860001
2016-01-29,35.18,43.724998,9.196,172.899994,,25.27
2016-02-01,34.785,43.330002,9.105,172.800003,,25.290001
2016-02-02,32.575001,40.875,8.653,170.649994,,24.700001
2016-02-03,31.6,39.549999,8.355,171.699997,,24.93
2016-02-04,31.98,40.965,8.61,171.949997,,25.0
2016-02-05,32.110001000000004,41.575001,8.644,173.850006,,24.639999
2016-02-08,30.145,39.299999,8.212,169.600006,,23.940001000000002
2016-02-09,28.825001,37.900002,7.839,165.0,,23.73
2016-02-10,31.415001,39.755001,8.209,161.0,,24.0
2016-02-11,27.465,37.360001000000004,7.667,153.0,,23.49
2016-02-12,28.4,39.57,7.993,160.5,,23.959999
2016-02-15,29.525,40.610001000000004,8.354,162.199997,,
2016-02-16,29.5,40.299999,8.384,163.649994,,24.299999
2016-02-17,31.440001000000002,41.764998999999996,9.55,169.399994,,24.860001
2016-02-18,30.9,40.959998999999996,9.32,169.5,,24.76
2016-02-19,30.43,40.509997999999996,9.201,173.5,,24.719998999999998
2016-02-22,31.545,41.759997999999996,9.364,173.800003,,24.879998999999998
2016-02-23,30.365,40.68,9.196,173.899994,,24.459999
2016-02-24,29.92,39.919998,8.922,173.0,,24.23
2016-02-25,30.92,41.505001,9.088,172.800003,,24.629998999999998
2016-02-26,32.02,42.450001,9.428,173.050003,,24.620001000000002
2016-02-29,32.424999,43.0,9.586,173.050003,,24.559998999999998
2016-03-01,32.994999,44.009997999999996,9.679,173.050003,,25.139999
2016-03-02,34.380001,45.48,9.939,173.0,,25.209999
2016-03-03,34.459998999999996,45.735001000000004,9.977,173.649994,,25.440001000000002
2016-03-04,35.099998,46.485001000000004,10.07,174.0,,25.629998999999998
2016-03-07,34.485001000000004,45.630001,9.862,176.0,,25.620001000000002
2016-03-08,34.555,45.66,9.804,174.100006,,25.33
2016-03-09,35.0,45.709998999999996,9.92,176.0,,25.43
2016-03-10,34.794998,46.150002,9.904,175.25,,25.43
2016-03-11,36.790001000000004,48.700001,10.67,175.25,,26.07
2016-03-14,36.580002,47.75,10.6,174.600006,,25.93
2016-03-15,35.900002,47.014998999999996,10.33,174.5,,25.690001000000002
2016-03-16,35.400002,46.049999,10.235,174.0,,26.0
2016-03-17,34.740002000000004,44.990002000000004,10.18,174.0,,26.190001000000002
2016-03-18,35.790001000000004,45.619999,10.195,174.0,,26.17
2016-03-21,35.375,45.195,10.11,171.899994,,26.059998999999998
2016-03-22,35.18,45.115002000000004,10.07,170.5,,25.92
