,assetmanager,staticfund,CAC 40 net return close,FR0000051732,FR0000120073,FR0000120172,FR0000120271,FR0000120404,FR0000120503,FR0000120578,FR0000120644,FR0000120693,FR0000121014,FR0000121147,FR0000121261,FR0000121329,FR0000121501,FR0000121972,FR0000125007,FR0000125338,FR0000125486,FR0000125585,FR0000127771,FR0000130577,FR0000133308,FR0004035913,FR0010208488,FR0010220475,FR0010242511,FR0010533075,FR0010613471,FR0012942647,FR0013176526,FR0013181864
2011-04-15,40.04,40.10619460369615,40.9521955538667,41.57,69.40385221,26.731456199999997,41.675,30.72,33.615,51.86,48.595,64.95,100.937424,24.95,60.66,28.5,17.33104635,54.925,44.53,41.2,42.37411118,70.72,19.63064647,37.96,15.645,88.0,27.235,43.185,25.16532074,7.21,14.575,1.889,13.04832029,138.8843776
2011-04-18,39.43,39.28154261024107,39.99151193305398,40.74,68.22838196,26.15926327,40.66,30.275,33.15,50.78,48.03,63.54,98.90966325,24.7,59.68,28.215,16.86289791,54.325,43.635,40.335,41.3492904,67.42,19.17096902,37.64,15.37,85.44,26.48,41.975,24.69706404,7.165,14.255,1.889,12.633320699999999,137.9169635
2011-04-19,39.59,39.81765485355403,40.27320735465776,40.76,68.359801,26.21604577,40.54,30.66,33.175,51.19,48.585,66.7,103.82135040000001,25.75,60.88,28.185,17.30556889,55.85,44.085,40.345,41.43840525,67.41,19.35000129,37.58,15.32,85.48,26.48,42.035,25.64748606,7.144,14.4,1.889,13.19498681,138.4309022
2011-04-20,40.18,40.91320889037402,41.26277491791302,41.53,70.65963409999998,27.0241045,41.875,31.45,33.96,52.5,49.05,66.4,106.0744179,27.28,63.65,28.665,18.11766312,57.125,45.67,41.34,42.88899698,68.48,19.90645294,38.89,15.63,87.01,27.23,43.725,26.07401692,7.298999999999999,14.66,1.889,13.80998619,142.3005584
2011-04-21,40.28,41.10191959847557,41.44051278121615,41.53,71.47735253,27.15950893,42.05,30.195,34.37,52.73,48.92,66.14,107.5163811,27.72,63.7,28.815,18.58899625,58.65,46.76,41.435,43.05732503,68.96,19.67903357,37.48,15.4,86.87,27.155,44.08,25.84220667,7.221,14.74,1.889,13.89665277,142.4517168
2011-04-26,40.43,41.42174909148244,41.68174604890789,41.42,71.83510435,27.1682447,42.03,30.045,34.365,53.17,49.04,66.48,107.9669946,28.1,66.95,29.35,19.32465808,58.65,47.09,41.585,43.34447287,71.29,20.00322714,37.4,15.53,87.01,27.325,44.35,26.12965138,7.197,14.71,1.889,14.11998588,140.57735209999998
2011-04-27,40.53,41.54228277331889,41.912940760910644,42.135,72.3753826,27.6050332,42.595,30.13,34.62,53.26,49.085,67.2,107.02070630000001,27.92,66.4,29.71,19.3023653,59.425,47.0,41.64,43.73063722,70.62,20.19677554,37.435,15.665,86.25,27.48,44.71,26.28264614,7.1610000000000005,14.925,1.889,14.45998554,137.73557340000002
2011-04-28,40.8,41.75114977751597,42.29600711910381,41.55,72.3242752,27.867106300000003,43.005,30.25,34.785,53.3,49.135,67.73,108.14724,27.995,65.84,29.57,19.168608600000002,60.625,47.16,40.8,44.3197854,70.65,20.49193685,37.95,15.835,86.85,27.77,45.05,26.53300122,7.232,15.525,1.889,14.08998591,143.0563506
2011-04-29,40.94,41.92885332962995,42.433960277038324,41.605,72.92296191,27.96319977,43.22,30.0,33.615,53.4,49.455,67.86,109.27377379999999,27.85,67.67,29.825,19.52847781,59.65,46.635,40.915,44.6564415,71.07,20.50161427,38.26,15.835,86.79,27.625,44.895,26.35682543,7.335,15.56,1.889,14.33165234,144.3563132
2011-05-02,40.95,41.93363010201871,42.45305200871676,41.86,73.0105746,27.94572823,43.045,30.135,33.92,53.88,49.275,68.35,108.82316029999998,27.915,67.01,30.305,19.64949577,59.35,46.675,41.095,44.42375273,71.42,20.57419492,38.435,15.86,86.97,27.73,44.23,26.53763742,7.356,15.55,1.889,14.52498548,143.2982041
2011-05-03,40.89,41.777307256159595,42.329756373812785,41.44,72.71853229999998,27.82342745,42.76,29.615,33.575,53.9,49.26,68.07,108.6429149,27.23,66.44,30.31,19.59535616,58.925,46.94,41.19,44.39899860000001,71.5,20.23548522,37.945,15.77,87.18,27.815,43.715,26.59327188,7.334,15.475,1.889,14.25165242,141.756388
2011-05-04,40.6,41.32266125450055,41.81003016854074,41.165,70.77645102,27.61376897,41.765,28.75,33.29,54.32,48.775,66.98,106.34478600000001,27.24,66.51,29.615,19.3214734,57.475,46.24,40.51,43.75539135,72.71,19.98871101,37.89,15.71,89.59,26.685,42.625,26.06010831,7.181,15.275,1.889,14.27165239,138.58206069999997
2011-05-05,40.45,41.10160407019162,41.51552481084305,41.765,71.17070812,27.080887,41.175,29.2,33.28,54.05,49.0,68.28,106.34478600000001,27.4,66.05,29.34,19.03166722,57.15,45.545,40.585,43.46329268,73.46,18.52258188,37.875,15.605,88.26,26.48,42.24,26.18528584,7.182,15.375,1.889,13.97998602,135.89144040000002
2011-05-06,40.81,41.70814835627384,42.07257227223487,42.29,72.31697414,27.50457185,41.61,28.865,33.88,55.21,49.89,69.0,108.3274854,28.2,67.23,29.76,19.56987869,58.4,46.305,41.09,44.15640817,74.0,18.57096898,38.115,15.745,87.82,26.715,42.41,26.37073404,7.21,15.405,1.889,14.32165235,137.8262685
2011-05-09,40.5,41.38309149086727,41.546317926453426,42.3,71.53576099,26.78823871,41.27,29.125,33.64,54.96,49.6,68.67,106.79539950000002,28.395,66.76,29.705,19.49981566,57.25,45.86,41.4,43.49299762,73.74,18.30000122,37.88,15.58,87.55,26.095,41.9,26.08328933,7.21,15.26,1.889,14.21165246,141.8470831
2011-05-10,40.84,41.80964785426243,42.047814607284124,42.735,72.47029635,26.94985045,41.81,30.05,34.045,55.01,48.42,68.4,108.4176081,28.87,67.79,30.05,19.75140564,57.75,47.135,41.405,44.27027715,74.78,18.54193672,38.225,15.71,88.72,26.265,42.755,26.31509958,7.175,15.355,1.889,14.24998575,142.5424119
2011-05-11,40.88,41.96464255461602,42.136745125166904,41.795,70.25077488,27.00226507,41.525,30.75,34.255,55.84,49.1,69.49,110.89598240000001,28.8,66.33,30.22,19.88197765,57.775,46.46,41.44,44.46335933,75.15,18.78387222,38.745,15.79,89.0,26.235,42.355,26.53300122,7.2929999999999975,15.385,1.889,14.19331914,143.9028379
2011-05-12,40.61,41.5716602711041,41.77541870659467,42.06,69.30893847,26.64846639,40.945,30.53,33.93,55.97,49.18,69.05,109.0034057,28.555,65.77,29.4,19.71637412,56.925,45.86,41.275,43.6464732,74.86,18.49354962,38.84,15.665,87.2,26.01,42.17,26.57936326,7.275,15.4,1.889,14.07831926,139.18669450000002
2011-05-13,40.51,41.48036731717799,41.72935220564155,41.845,69.19942259999999,26.73582409,40.695,30.5,33.89,56.26,49.88,69.48,108.82316029999998,29.16,65.33,29.62,19.50300034,56.125,45.155,41.035,43.4286369,75.3,18.77903351,38.525,15.555,87.03,25.855,41.72,27.12179925,7.4,15.41,1.889,13.98998601,139.035536
2011-05-16,40.44,41.13463661524,41.5539546191248,41.34,69.07530463,26.43880791,40.555,30.825,33.965,53.74,49.68,69.18,108.7780989,28.5,66.1,29.505,19.3979058,56.375,45.3,40.89,43.33457123,74.88,18.61451737,38.47,15.595,86.53,25.88,41.93,26.77408388,7.49,15.31,1.889,13.86165281,138.944841
2011-05-17,40.13,40.53407442634265,41.051534144825794,40.56,67.87063015,26.55237292,40.34,30.205,32.44,53.03,49.245,68.26,106.88552220000001,27.68,64.35,29.235,18.99026634,55.7,44.125,39.41,42.5572917,75.17,18.48871091,38.015,15.535,85.65,25.86,41.775,26.28728235,7.358,15.2,1.889,13.633319699999998,137.9169635
2011-05-18,40.36,40.935224301896035,41.43084374291449,40.595,68.7029507,26.61352331,40.765,30.78,32.56,53.52,49.875,68.51,108.37254679999998,28.8,64.79,29.34,18.94886546,56.25,44.685,39.98,42.88404615,74.61,18.57096898,38.465,15.635,86.97,26.185,41.995,26.45418573,7.3870000000000005,15.235,1.889,13.71165295,139.5494747
2011-05-19,40.66,41.43402231065813,41.94890711994357,41.04,69.40385221,26.77513505,41.26,31.24,32.805,54.74,50.65,69.17,108.50773079999999,29.045,65.8,29.775,18.96797356,57.075,45.36,39.93,43.606866600000004,74.4,18.64354963,38.95,15.8,87.09,26.41,42.56,27.03834756,7.537000000000001,15.425,1.889,14.10998589,146.23067790000005
2011-05-20,40.52,41.08577089013251,41.68445584308161,41.085,69.17751943,26.62225908,41.07,31.115,32.57,54.04,50.62,69.18,107.2910744,28.765,62.93,29.615,18.81510876,56.5,45.025,40.1,43.26030885,74.65,18.63871092,39.125,15.755,87.58,26.095,42.17,26.65817875,7.434,15.375,1.889,14.0333193,150.7956629
2011-05-23,40.1,40.209143501329564,40.943635067727016,40.115,67.97284495,26.43444002,39.49,30.465,32.05,53.55,50.27,67.6,104.5873934,27.75,61.75,29.23,18.31511348,54.575,43.84,39.095,42.478078499999995,73.53,18.28064638,38.44,15.675,86.92,25.535,41.795,26.31046338,7.314,15.095,1.889,13.71665295,149.1026883
2011-05-24,40.16,40.43010091623553,41.05498297377416,40.2,68.7540581,26.44317579,39.445,30.365,32.005,54.11,49.565,68.93,106.0744179,27.5,62.95,28.98,18.350145,54.8,44.115,38.87,42.8741445,73.3,18.3387109,38.09,15.695,87.29,25.675,41.405,26.20846687,7.311,14.26,1.889,13.91165275,150.4328826
2011-05-25,40.29,40.39055189395229,41.181912196320155,40.245,68.58613378,26.72708832,39.3,30.375,31.76,53.96,49.6,68.74,106.0744179,27.6,62.85,29.13,18.5985503,54.55,44.195,39.14,42.8741445,73.84,18.45483994,37.79,15.71,86.82,25.65,41.3,26.38464265,7.3770000000000024,14.295,1.889,13.9616527,153.15373459999995
2011-05-26,40.24,40.34689623324372,41.07715401701363,40.105,68.04585553,26.43444002,39.195,30.945,31.53,54.14,49.39,68.11,104.9929455,28.2,63.17,28.61,18.31829817,55.55,44.435,38.965,43.00781678,73.56,18.387098,37.665,15.63,86.97,25.45,41.0,26.25482892,7.318,14.395,1.889,13.8333195,157.1443175
2011-05-27,40.46,40.65834936441089,41.43109008783937,40.4,68.7029507,26.4999583,39.535,31.505,31.765,54.03,49.75,68.99,106.6602155,29.125,63.76,28.92,18.63039713,55.25,45.085,39.275,43.42368607,73.3,18.50322704,37.99,15.79,86.94,25.425,41.345,26.28728235,7.341,14.385,1.889,14.19331914,155.6327331
2011-05-30,40.4,40.66652546511876,41.34252908734391,40.63,68.79056339,26.45627945,39.445,31.5,31.465,54.09,49.895,69.71,106.34478600000001,29.65,63.67,29.05,18.52530258,55.4,44.695,39.565,43.07712833,73.44,18.34838832,37.865,15.785,88.96,25.245,41.885,26.17601343,7.437,14.385,1.889,14.30165237,156.6606105
2011-05-31,40.83,41.380421797626866,42.068569167205524,40.64,70.47710766,26.88870006,40.03,31.82,32.1,55.02,50.95,70.15,108.9583443,29.55,65.13,29.09,18.73230699,57.3,45.925,39.675,44.39404778,72.7,18.76935609,38.2,15.9,89.0,25.56,43.02,26.13428759,7.566,14.575,1.889,14.67331866,157.2047809
2011-06-01,40.6,40.9547357856696,41.64128389499585,40.94,69.54257231,26.58294811,39.58,30.825,31.795,54.0,50.76,69.57,108.2373627,29.06,64.33,29.08,18.57625751,56.6,45.625,39.83,43.74053888,72.06,18.65806576,38.05,15.66,88.55,25.165,42.745,25.36931376,7.5,14.47,1.889,14.83998516,157.4466344
2011-06-03,40.14,40.087370461161704,40.878600007557885,39.995,67.94364072,26.36892175,38.36,30.185,31.395,52.43,50.36,68.79,106.57009280000001,28.7,63.2,29.285,17.96479833,55.75,44.49,38.775,42.8741445,71.87,18.45483994,37.295,15.4,87.52,24.61,41.66,24.89178464,7.394,14.25,1.889,14.38665228,153.3955881
2011-06-06,39.94,39.885230474964274,40.62043052628044,39.545,68.11886609999999,26.28593193,38.15,30.015,31.165,52.44,50.42,68.91,105.93923390000002,28.045,62.73,29.145,17.81511821,55.85,44.255,37.56,41.76020888,71.5,18.2903238,37.235,15.275,88.95,24.325,41.305,25.09577767,7.455,14.13,1.889,14.35331898,156.3885253
2011-06-07,39.99,39.951826453263614,40.709976906475426,39.545,68.52042426,26.27719616,38.285,29.78,31.195,52.42,50.16,68.38,105.9842952,27.425,63.79,29.28,17.70046961,56.1,44.11,37.685,41.9631927,71.16,18.28064638,37.365,15.295,88.5,24.55,41.925,25.3183155,7.612,14.11,1.889,14.46498554,155.93505
2011-06-08,39.8,39.62933867060176,40.35320786901354,38.6,67.5347815,25.7705215,38.21,29.08,30.92,52.33,49.82,67.64,104.67751609999999,26.85,63.7,28.885,17.66862278,55.35,43.64,37.19,41.63148743,70.35,18.01935604,37.06,15.255,87.67,24.43,41.285,25.09114146,7.6789999999999985,13.99,1.889,14.1999858,150.1003341
2011-06-09,40.04,40.0368553713018,40.780801072379305,37.88,68.62994012,25.84040766,38.66,29.585,31.18,52.54,50.28,68.13,105.35343629999998,27.2,65.19,29.03,18.09537034,57.05,43.88,37.4,42.181028999999995,70.69,18.23225928,37.6,15.275,88.2,24.69,42.205,25.34149653,7.78,14.285,1.889,14.51998548,154.2420754
2011-06-10,39.65,39.27506791950464,40.07138927494731,37.49,67.62239419,25.48660898,38.0,28.99,30.765,51.39,49.86,67.05,103.46085959999999,26.735,63.32,28.59,17.49028052,55.35,42.51,37.25,41.50276597,69.71,17.97096894,37.695,14.4,88.06,24.13,41.255,24.74342609,7.629,14.07,1.889,14.10331923,150.7956629
2011-06-14,40.03,39.890448279633844,40.71668980567849,37.695,68.93658454,25.84040766,38.325,29.1,31.04,52.91,50.41,67.33,105.26331359999999,27.3,63.95,28.685,18.2354964,56.3,42.165,38.57,42.38896365,69.64,18.13548508,38.72,14.585,89.6,24.305,42.55,24.757334699999998,7.6,14.075,1.889,14.22831911,148.9212982
2011-06-15,39.66,39.31641211369755,40.10852577237343,37.005,67.73921111,25.11097087,37.74,28.395,30.7,51.91,50.84,66.74,103.64110500000001,27.24,63.0,28.46,18.10492439,55.35,41.085,38.255,41.83447125,69.06,17.58387214,38.32,14.28,89.43,23.96,42.27,24.386438300000002,7.388,13.965,1.889,14.24831908,147.9538842
2011-06-16,39.58,39.1451590787037,39.96127309352458,36.855,67.60049102,24.23739387,38.09,28.115,30.415,51.68,51.38,66.8,101.838651,26.76,62.72,27.97,18.35969905,55.175,41.21,37.465,41.59188083,66.77,17.73387215,38.045,14.265,89.8,24.2,41.8,24.22880733,7.4,13.875,1.889,14.1666525,146.71438490000003
2011-06-17,39.83,39.37485961106043,40.29248384502986,36.66,68.33789782,23.83554845,38.13,28.115,30.455,52.37,52.72,67.13,101.6133443,26.695,62.76,28.175,18.47116297,55.375,41.74,37.84,42.141422399999996,67.59,18.06290443,38.285,14.415,89.5,24.425,42.075,24.27980559,7.48,13.865,1.889,14.14998585,146.0492878
2011-06-20,39.67,39.23955492868258,40.0387485724003,36.5,68.01665129999999,23.45991034,38.055,28.05,29.735,52.0,52.28,67.13,101.97383509999999,26.85,63.3,28.12,18.49027106,54.8,41.42,37.42,41.48296268,67.6,17.86451732,38.29,14.37,89.89,24.135,41.97,24.07581257,7.447,13.72,1.889,14.00665266,143.7819111
2011-06-21,40.18,40.01237155359407,40.85445820491935,37.62,69.40385221,23.85301999,38.875,28.905,30.385,52.44,52.15,67.05,105.1731909,27.685,64.85,28.63,18.82147812,56.65,42.58,38.485,42.69096398,67.62,18.31935606,38.655,14.52,90.58,24.64,42.475,24.386438300000002,7.4929999999999986,13.75,1.889,14.70665196,149.4352369
2011-06-22,40.15,40.04182274451447,40.7944116294791,37.405,70.01714104,23.72198344,38.58,29.37,29.865,52.82,52.03,66.45,106.6602155,27.83,65.0,28.415,19.03803659,55.375,42.64,38.68,42.08696333,67.68,18.30000122,38.625,14.495,91.63,24.555,42.045,24.19635389,7.4,13.635,1.889,14.91998508,148.0445792
2011-06-23,39.58,39.24014851507966,39.913605350559706,36.745,68.4109084,23.22841243,37.97,28.21,29.3,52.29,51.11,65.54,103.3256756,27.705,63.6,28.275,18.70046016,53.95,41.36,37.34,41.3096838,65.8,17.79677538,37.885,14.3,90.84,24.03,41.115,23.73273339,7.311,13.355,1.889,14.77831856,141.7866197
2011-06-24,39.56,39.44566003189772,39.88207320017468,36.18,68.56423061,23.36381687,37.995,28.59,28.85,52.41,51.95,65.69,104.76763879999999,28.05,64.06,28.4,19.02529785,54.275,41.53,38.745,41.33443792,66.0,17.84516248,37.71,14.2,90.92,23.995,41.37,23.7373696,7.3,13.37,1.889,14.87331846,140.69827890000002
2011-06-27,39.6,39.61813007888012,40.00586152492841,36.24,69.3892501,23.10611165,38.13,28.585,28.855,52.78,51.96,66.93,105.2182523,28.2,64.21,28.39,19.10173025,54.875,41.45,38.69,41.40374948,65.9,17.903226999999994,38.05,14.205,91.0,23.915,41.675,23.927454,7.306,13.38,1.889,14.97165169,140.2145719
2011-06-28,39.96,40.1639115865999,40.589144720820286,36.475,70.0755495,23.97095288,38.4,29.875,28.93,53.83,52.54,67.48,108.68797620000001,29.125,65.59,28.5,19.40109048,55.125,41.985,38.97,41.77506135,62.2,18.00483991,38.08,14.19,92.0,24.12,41.75,24.386438300000002,7.386,13.48,1.889,15.0666516,141.3331444
2011-06-29,40.42,40.87958690868154,41.35133591840848,37.51,71.27292292,24.55624947,39.115,30.625,29.825,54.45,51.69,68.16,110.4003075,29.5,66.58,29.0,19.74822096,56.7,43.845,39.855,42.9929643,64.6,18.40645284,38.81,14.415,91.5,24.78,42.26,24.89642085,7.5760000000000005,13.555,1.889,15.53665113,149.3445418
2011-06-30,40.88,41.438001622944434,41.971940370420135,38.96,72.16365193,24.73970064,39.88,30.835,30.315,55.44,51.45,67.97,111.8422707,29.535,67.44,29.735,19.66223451,57.6,44.655,40.4,43.73558805,65.0,18.55645285,38.45,14.665,92.53,25.235,42.52,25.13286731,7.71,13.755,1.889,15.69331764,153.5769783
2011-07-01,41.11,41.56077159915402,42.250310135538,38.655,72.30237203,24.59992832,39.91,30.925,30.325,55.5,51.55,67.67,113.419418,29.94,67.18,29.62,19.57943274,58.475,45.055,40.1,44.06729333,65.56,18.4354851,38.4,14.66,91.41,25.315,42.35,25.29977069,7.713999999999999,13.945,1.889,16.02665064,151.88400369999997
2011-07-04,41.08,41.630351180100014,42.205598531671725,39.095,72.11254453,24.18497925,39.87,31.215,30.255,55.57,51.37,68.89,113.1039885,31.045,67.7,29.725,19.84376145,58.35,44.8,40.51,43.7256864,66.56,18.40161413,38.96,14.605,91.25,25.335,42.76,25.4991275,7.77,14.035,1.889,16.05165062,154.8164775
2011-07-05,40.89,41.54622419057013,41.978222166004656,39.205,71.50655676,24.15,39.67,31.15,29.765,55.35,51.37,69.18,114.5008903,30.955,67.58,29.675,20.09535143,57.55,44.39,39.995,43.08702998,66.74,18.35806574,39.45,14.475,91.27,24.9,42.28,25.34613274,7.7,13.955,1.889,16.0666506,153.7281367
2011-07-06,40.76,41.533126395796856,41.79364823103602,38.91,71.54306205,23.24,39.8,31.445,29.36,55.9,51.53,69.44,114.27558359999999,31.0,66.62,29.375,20.2354775,57.95,44.53,39.96,42.775128,65.42,18.1451625,38.91,14.325,91.5,24.615,41.695,25.21168279,7.747000000000001,13.98,1.889,16.28331705,151.5816868
2011-07-07,40.9,41.77702423445937,41.99010830863027,39.37,72.15635088,23.72,40.4,31.27,29.45,55.3,52.6,69.95,116.21322169999999,30.95,66.94,29.2,20.26732433,56.85,44.91,40.95,42.89394779999999,66.63,18.0967754,38.99,14.445,91.04,24.88,42.29,25.35540515,7.74,14.01,1.889,16.40998359,153.5769783
2011-07-08,40.46,41.26052250471737,41.289441756031614,38.455,71.52845993,23.255,39.97,31.445,28.88,55.52,52.48,69.56,114.36570630000001,29.9,65.17,28.715,19.910639800000002,55.775,44.085,40.13,41.94834023,64.63,17.50161407,38.57,14.255,90.88,24.285,41.25,24.85005880000001,7.702000000000001,13.755,1.889,16.00665066,148.165506
2011-07-11,39.65,40.390196993459746,40.17072786590641,36.92,70.15586113,22.595,39.33,30.8,28.025,54.57,51.56,68.66,112.1126388,28.79,63.64,28.015,19.15905455,54.075,42.565,38.995,41.15620822,63.4,16.82419467,37.85,13.99,89.0,23.695,40.325,24.54406927,7.468,13.51,1.889,15.41998458,144.084228
2011-07-12,39.44,40.04308307752228,39.818393037092406,36.97,69.71779768,21.99,38.83,30.285,27.33,54.21,51.05,67.65,111.2564732,29.455,64.24,27.51,19.13357709,53.525,42.07,38.275,40.35417458,63.49,16.73225918,37.585,13.875,88.0,23.325,39.955,24.41425553,7.4289999999999985,13.19,1.889,15.48831785,144.05399630000005
2011-07-13,39.56,40.46294791609558,40.02045746172774,37.245,70.06824844,22.325,38.85,30.29,27.815,54.98,50.9,67.78,113.3292953,30.075,65.61,28.055,19.33739681,54.275,42.6,38.47,40.69083068,65.17,16.75161402,37.635,13.98,87.7,23.525,40.71,24.68779163,7.606,13.335,1.889,15.79665087,147.288787
2011-07-15,39.06,39.95387206447952,39.31689635626171,35.52,69.03149828,21.76,38.37,29.175,26.87,55.4,50.75,66.86,112.3379456,29.435,65.34,27.71,19.06032937,52.075,41.39,36.935,39.5075835,63.83,16.44193658,37.275,13.77,86.29,22.87,40.01,24.108266,7.42,13.28,1.889,15.75498425,144.47724
2011-07-18,38.46,39.251416097053045,38.516398522854196,35.515,68.33789782,21.535,38.085,28.5,26.16,54.23,50.69,66.21,110.3101848,28.47,63.92,27.55,18.27689729,51.0,40.035,36.29,38.5570251,62.62,16.2096785,36.725,13.61,85.34,22.47,38.095,23.95063503,7.35,13.215,1.889,15.07665159,143.0563506
2011-07-19,38.8,39.61811466709939,38.98309898304516,36.47,68.30869359,21.59,38.32,29.5,26.67,54.44,50.21,66.17,111.0311664,28.45,63.6,27.86,18.56670346,52.55,40.34,37.665,39.61155083,62.99,16.53387207,37.795,13.79,87.04,22.63,38.45,24.09899359,7.4179999999999975,13.05,1.889,15.29831804,144.20515480000003
2011-07-20,39.23,40.09451371014457,39.612448679890164,36.305,68.82706867,21.69,38.555,30.31,27.03,55.15,50.37,66.99,113.6897861,28.735,63.3,28.485,18.63995118,52.925,41.285,37.85,40.04722343,63.67,16.71774305,37.845,14.04,88.7,23.185,38.97,24.50234343,7.5120000000000005,13.18,1.889,15.60998439,149.8282489
2011-07-21,39.73,40.44471033876029,40.268157283697654,36.945,70.08285056,22.175,38.905,30.63,27.505,54.85,50.57,68.65,115.6724855,29.285,63.21,28.515,18.79918534,52.975,41.955,38.48,40.76014222,64.97,17.03709791,37.645,14.265,90.13,23.705,39.085,24.82224157,7.629,13.255,1.889,15.5666511,152.42817409999995
2011-07-22,39.95,40.77633492646329,40.54196966770518,37.13,70.42600026,22.12,39.455,31.46,27.58,55.21,51.24,69.67,116.4835898,29.45,63.52,28.73,19.168608600000002,53.275,42.475,38.81,41.0126343,64.8,17.18709792,37.095,14.41,90.66,23.94,39.49,25.19313797,7.559,13.365,1.889,15.73665093,155.3001845
2011-07-25,39.63,40.820226205157475,40.2282494058666,36.72,71.37513773,22.165,39.265,31.12,27.155,55.4,50.94,69.52,117.65518490000002,30.34,64.89,28.68,19.41064453,53.7,41.94,38.62,40.6957815,64.59,16.77580757,36.72,14.28,90.82,23.735,39.425,25.1235949,7.62,13.275,1.889,15.74498425,154.48392890000005
2011-07-26,39.5,40.50219552017145,39.96361337031097,37.29,70.82025736,21.825,39.06,31.33,26.89,54.82,51.17,70.42,117.15951000000001,28.0,63.27,28.335,18.78963129,52.775,41.145,38.865,40.200699,64.37,16.54354949,36.675,14.41,90.83,23.655,39.055,25.43422063,7.66,13.295,1.889,15.233318099999998,152.5188691
2011-07-27,39.17,40.04531734667234,39.39584990468673,39.105,70.04634527,21.335,38.68,31.53,26.765,53.8,50.67,70.06,116.9792646,27.2,61.87,28.13,17.3597085,51.25,40.49,38.765,40.48289602,63.35,16.31129141,36.08,14.23,89.92,23.275,37.775,24.99378115,7.59,13.085,1.889,14.77831856,150.91658969999997
2011-07-28,39.05,39.83214929573938,39.17001319480018,39.075,69.19942259999999,21.225,38.365,31.215,26.445,54.7,50.29,70.34,116.07803759999999,27.175,61.22,29.885,17.21639776,51.35,39.55,35.205,40.08683003,64.6,16.23871076,35.65,14.34,89.1,23.19,37.46,25.04014321,7.4220000000000015,13.105,1.889,14.28665238,146.9864701
2011-07-29,38.75,39.452398224693944,38.73342840167618,38.44,70.05364633,20.6,37.78,30.77,26.39,54.29,49.8,69.12,115.3119947,27.03,58.66,29.805,16.904298800000007,50.575,40.4,34.375,40.121485799999995,63.58,16.16613011,35.495,14.44,89.4,22.83,36.755,24.53943307,7.44,12.93,1.889,14.28998571,142.33079009999997
2011-08-01,38.12,38.66729421017143,37.855331916930496,37.585,69.37464798,20.08,37.075,29.945,25.625,52.9,49.165,68.82,114.7261971,26.59,56.17,29.0,16.24188468,50.025,38.905,33.72,38.7748614,61.65,15.84677525,35.325,14.13,89.02,22.04,35.435,23.66319032,7.218,12.635,1.889,14.03498596,139.1262311
2011-08-02,37.65,37.867989322575355,37.166797851882336,36.44,68.62994012,19.545,36.8,28.82,25.07,52.44,49.505,67.85,110.89598240000001,24.64,55.01,28.0,15.46163728,47.965,37.81,32.6,37.79459805,60.23,15.64354943,34.45,13.97,86.54,21.805,34.65,23.32011115,7.051,12.585,1.889,13.4049866,130.6613583
2011-08-03,37.13,37.26697615477537,36.450919500172155,35.41,68.47661792,19.235,36.15,28.235,24.86,51.83,49.32,66.84,109.18365109999999,24.0,53.69,27.815,15.15590768,46.81,37.54,31.74,37.15594163,58.42,15.61935588,34.0,13.83,84.88,21.91,33.945,23.15320777,6.857,12.67,1.889,12.999986999999999,120.50351090000002
2011-08-04,36.09,35.7820741227519,35.03092576691496,33.3,65.94315098,18.565,35.31,26.02,23.825,50.51,48.21,64.2,103.82135040000001,21.465,50.51,26.54,14.15910182,45.02,35.275,29.69,35.249874,57.04,15.07742036,32.6,13.615,83.11,21.01,32.29,22.02660995,6.4860000000000015,12.1,1.889,12.0716546,109.710798
2011-08-05,35.76,35.40910140380357,34.5900299376055,33.05,64.35882151,18.715,34.235,25.47,23.935,49.67,47.905,63.55,103.82135040000001,20.585,51.13,27.005,14.2769351,45.375,34.85,29.295,34.93797202,56.34,14.98548487,32.545,13.46,81.81,20.41,33.465,21.27090854,6.275,12.27,1.889,11.81665485,106.3853123
2011-08-08,34.87,33.59562009970954,32.97197488474232,30.8,62.85480367,18.09,33.295,23.215,22.725,47.75,46.435,60.23,96.56647305,18.4,46.945,25.75,12.97758432,42.64,32.62,26.82,32.87347800000001,53.5,14.69032356,31.19,13.2,78.55,19.82,31.38,20.44102785,5.952000000000001,11.95,1.889,10.62998937,95.41120932
2011-08-09,35.18,34.259476884443,33.51005378691815,32.09,64.02297287,18.545,33.11,24.77,23.3,47.26,46.495,60.51,100.1713811,19.285,49.135,25.71,13.34700758,44.87,34.175,28.94,34.89836542,54.0,15.02419455,31.935,12.905,79.64,20.02,32.795,19.45815238,5.994,12.185,1.889,11.13832219,100.33897459999999
2011-08-10,33.95,32.68648168416498,31.68266713413559,31.02,61.58441967,17.405,31.665,23.895,21.99,44.19,45.16,57.8,96.16092090000001,19.215,47.645,24.98,12.56039082,41.63,31.425,27.955,33.14082255,52.64,14.2741945,31.17,12.38,79.73,19.175,30.575,18.62363549,5.9270000000000005,11.53,1.889,10.79665587,96.25769659999999
2011-08-11,34.55,33.73612436064209,32.5970379090703,32.435,62.99352376,17.935,32.22,24.385,22.885,45.63,45.3,59.96,100.3065651,19.8,49.91,25.315,13.08904824,43.975,32.795,29.33,34.12603673,53.9,14.52096871,32.46,12.575,81.51,19.625,31.245,19.05943876,6.1770000000000005,11.72,1.889,11.066655599999999,97.13441558
